pp,p_beta,p,p_corrected
0.999999863609427,0.980049468797935,0.515543088508459,0.597856690875356
0.99999998844808,0.993175548912132,0.941128901732226,0.954969032640053
0.811530550368197,0.692147877149252,0.377190677589408,0.460639942542817
3.2380444403029E-08,0.0446775986051119,0.235787990804136,0.312872526259334
0.999999923271634,0.998546983178129,0.980587416173748,0.987744988554579
1.63310871836883E-13,0.00146681576001517,0.00310692764616465,0.008406980689622
2.09600809739109E-09,0.0114244361297323,0.188317100742595,0.267915050541011
5.72296431885386E-05,0.538465554823182,0.314303095165031,0.397925019566736
0.999999999885886,0.9930921024112,0.614144739106924,0.689040438998012
2.70797195971906E-13,0.00417533256020407,0.0267051319655472,0.0460663526405689
1.40470274759272E-07,0.0525883665017357,0.256423718241742,0.33383465205057
0.657461306836603,0.908129686826924,0.36700035732749,0.452196868849943
2.96749007202707E-09,0.0233456555952401,0.195823139087143,0.272965587818441
0.917532777831308,0.993934237673368,0.381526196088459,0.461847500528134
8.90884281440292E-09,0.08373182950495,0.230096827168478,0.309927712739437
7.69337120360482E-14,0.00700001804049412,8.22452400157271E-06,0.000141873039027129
1.84827101202687E-14,0.00561696358565189,8.38544418359427E-07,2.19894630523687E-05
0.9999999976671,0.986155872598823,0.875941160314352,0.922747176514356
0.000439136629043565,0.95146773918865,0.331374498699345,0.415724371095542
1.96697930913488E-13,0.00343516987504829,0.00111052453275245,0.00414195636540104
0.999999999992227,0.993884473042121,0.784510328108258,0.852460041566454
5.0642614447771E-08,0.269159583260309,0.247899371419819,0.325810602437477
1.49132315701896E-13,0.000494247727472687,0.0208317577654024,0.0378539734356908
3.82398977898453E-13,0.00193519266369389,0.00507697116225109,0.01148560689165
3.75065470100268E-13,0.000670764955394593,0.00283615107572623,0.0081539343427129
1.41912156337803E-13,0.00285673424503552,0.100648861048664,0.150973291572997
2.35946058628033E-13,0.00469670913143546,0.000234728425859915,0.0012458662603334
1.81337357757579E-10,0.067761911617159,0.194260921454144,0.272965587818441
0.999999996189998,0.975574176895445,0.899838162585047,0.926699003259227
0.999999999938841,0.960804552550239,0.631920028439637,0.703265838102176
1.90181657819369E-14,0.000697841353112998,0.0574633608931785,0.0922086488751003
1.0080225818328E-13,0.00380419229019948,3.50483969808685E-05,0.000322445252223991
0.737942971347556,0.961212451309689,0.365441110273631,0.452196868849943
1.25613076797823E-13,0.00235693164358358,0.000728082308913664,0.00295515760676723
1.9123220927214E-14,8.77958937813958E-05,0.0520566605515915,0.0855216566204717
1.95285724956014E-14,0.000773675833081715,0.0582999566340726,0.0924757932816324
1.39766670878651E-12,0.00946831292002948,0.135204202586975,0.200625590935511
0.999999998901955,0.999083770482363,0.873358309313283,0.922747176514356
2.38777817118118E-13,0.00240189416546281,0.0104115300292587,0.0208230600585174
3.67287508585459E-14,0.00443958062176478,0.00445512841376691,0.0102467953516639
1.48529498608721E-14,0.00413623828440626,4.12912997889827E-06,8.14028481554229E-05
0.999999897860454,0.995742318535229,0.997899085202756,0.997899085202756
1.01010110172306E-13,0.00296708335414729,4.73938712810352E-05,0.000375846659514828
2.72160966421192E-13,0.00210728779887374,0.0128796559483487,0.0250336974770722
1.41393901830267E-13,0.00362057340800175,0.000207280482672538,0.00114418826435241
1.21224879771678E-13,0.00424761672637106,2.10256698749044E-05,0.000223195572518216
2.15350130965448E-12,0.00309217392119074,0.00354745538878729,0.00902062987258303
2.87776557723959E-13,0.00282060235858171,0.00201651608787351,0.00662569571729869
1.59249071519289E-12,0.0033535489623459,0.0514175495944932,0.0854894198077117
1.42572774977879E-09,0.034426329096013,0.22128395584326,0.302348375310593
8.48340311040558E-14,0.00691378673451828,0.0942190844708482,0.142881688538209
8.81221430015699E-13,0.00143070348730532,0.148542437576044,0.21577743563678
7.83026885295463E-16,0.00501100869417624,1.52349388718044E-07,1.0512107821545E-05
1.42096947568358E-12,0.00035106125415811,0.0195012602578878,0.0363672150755206
5.87928103003839E-15,0.00517675761808933,3.91469183029746E-07,1.64055011102228E-05
5.05499506903513E-14,0.00474689795511384,1.8167387385799E-05,0.000213929130815374
3.11158074121379E-13,0.00303699569344604,0.000618103764366085,0.00258479756007636
9.24420433623548E-14,0.00219198304371941,0.00277554916531613,0.00814948478326863
0.9999999989089,0.972527995264344,0.891214422798759,0.92589304355864
5.62498995082219E-13,0.0028004643553636,0.00161490855422084,0.00543554586542626
0.9960271463577,0.957480555233126,0.390391583470048,0.464431366541953
1.63052956614571E-12,0.019983059622056,0.0908986700085659,0.139377960679801
1.28597917271107E-10,0.0136374898752543,0.173806576503854,0.24984695372429
0.999992546539013,0.702434233643583,0.464509364216116,0.543239764930712
6.60099043941518E-13,0.00296139114912443,0.00646241552035841,0.0141557673303089
3.01911748847114E-14,0.00637002247440074,9.81559599305695E-08,1.0512107821545E-05
0.999999993362706,0.98151360931802,0.925080177802219,0.945637515086713
0.997646506705273,0.85737021857372,0.38665046527088,0.463980558325056
7.16381002902765E-14,0.00364240112749968,0.00366054545554094,0.00902062987258303
4.67630731196647E-14,0.00365713389322012,0.000158801231710772,0.000952807390264635
6.68520962289924E-14,0.00598773024266209,1.18262902862617E-05,0.000181336451056013
1.48811793797125E-15,0.000473238219276277,0.0096628198898272,0.0202798637399802
2.84787966986596E-13,0.00222742965102882,0.010128930531873,0.0205557707852717
7.82601391115767E-13,0.00629851897531485,0.0041236773461445,0.0096452114197956
0.999999997758723,0.995585874744747,0.892346194154341,0.92589304355864
4.23556390441202E-06,0.753617234928553,0.287081100244211,0.370254129286926
1.84494909378408E-08,0.254192934117646,0.231322858059145,0.309927712739437
0.99999999998917,0.999999011282729,0.777796366440666,0.851872210863587
4.78638602729646E-09,0.439780450255257,0.219832753488098,0.302348375310593
0.999999999543591,0.997736753993824,0.821075588273359,0.885222118607215
0.999999999986486,0.971372015679102,0.727626372768347,0.803299515536255
0.999999999318582,0.99439404346375,0.556173449933347,0.634313521411586
6.60288920076682E-05,0.823344052086851,0.310556127089496,0.39682171794769
5.1369930224191E-11,0.00908139471168337,0.143145604515769,0.210149930033788
0.999999998562825,0.994164325235518,0.594255700252034,0.67219087405558
0.9999999770877,0.996276831559311,0.522602347093816,0.600992699157889
5.42288091146488E-14,0.000659576271775628,0.0160780740793211,0.0303941674376208
1.5325642682133E-13,0.00135280467460433,0.00306616324250877,0.008406980689622
2.77954703770898E-12,0.00222296839279502,0.00995254190739154,0.0204992654211945
9.68195113349546E-14,0.00446532105988238,0.00161462736251142,0.00543554586542626
3.99010150909787E-13,0.00424552066169891,0.00299054673148626,0.008406980689622
1.1838596666722E-12,0.00391633026213112,0.00390317674994898,0.00930165931453398
3.39047492357699E-13,0.00455857995063671,0.000360102124707427,0.00160303526482661
0.999999999668214,0.99953720210984,0.844517614460209,0.9034374480272
2.37227097744396E-14,0.00717069497739595,0.000103145489136316,0.000711703875040578
2.08565227605189E-13,0.00485165014064331,1.8372259867589E-05,0.000213929130815374
3.0319115344336E-14,0.0042070443920071,4.9023477328021E-05,0.000375846659514828
5.37915783792923E-14,0.00703862168694847,1.86025331143803E-05,0.000213929130815374
4.05693108411649E-14,0.00630802480002528,0.00109706663666838,0.00414195636540104
3.88651866188696E-13,0.00269009044372989,3.28765441235213E-05,0.000322445252223991
8.66361939120597E-14,0.00126266729225946,0.000292937071568568,0.00144376128130223
1.56825455175735E-12,0.00333224914594193,0.000142658555637449,0.00089485821263491
2.91617629733029E-13,0.00237717132111624,0.00217493758349011,0.0068523961438568
4.37476033241495E-13,0.00394059691240109,4.7949245381507E-05,0.000375846659514828
1.75032958249556E-12,0.00051107958339316,0.0120797486484562,0.0238143616212423
1.58405378367202E-11,0.00819592934212858,0.0430451495566861,0.0724418370588133
4.13756000684689E-12,0.000464398758204851,0.00361579484085271,0.00902062987258303
5.16324375726804E-15,0.000664824556285523,0.0796112639050469,0.123442184481983
2.33392423578207E-13,0.00305122280849463,0.0347640882411554,0.0592277058923389
1.45200277820708E-12,0.00201637424925108,0.00969906526694704,0.0202798637399802
6.98863895560265E-13,0.000887254813124657,0.0208471158051631,0.0378539734356908
3.18287578048269E-13,0.0117414130988295,0.0527611788814793,0.0856593257134605
1.0961073082718E-13,0.000967205621649174,0.00619369826133237,0.0137859735494172
7.27129750283319E-13,0.000739269006386184,0.00815109562296085,0.0175757999370093
5.46393736836394E-12,0.00114000988064561,0.0259346152431599,0.0453035051083046
6.05849638204963E-14,0.000445693351660535,0.0220875653730916,0.0395855067725538
6.29606765776092E-13,0.00249520118738316,0.00252749532695262,0.00775098566932136
5.37850569734867E-13,0.000898724054711921,0.00130945389829898,0.00475538520961209
2.06075706997143E-13,0.000877881610968516,0.00218482195891086,0.0068523961438568
1.36281592470675E-13,0.0020423551511973,0.00359372946074023,0.00902062987258303
2.16003870389317E-13,0.00333444984984503,0.000309462145720346,0.00147261296928992
1.59484332152323E-12,0.00210458665381772,0.000334870741165796,0.00154040540936266
2.20662436789124E-13,0.000369841521583054,0.0246060304472698,0.0435337461759388
3.358003771258E-13,0.0017391657522065,0.000763245749499788,0.00300936895517059
9.35748385035801E-13,0.00400382091412089,9.14082747095356E-05,0.000663912732100837
1.10751442771852E-13,0.00265758170680899,0.000477805338210239,0.00206053552103165
1.75605070497022E-13,0.00078021347193463,0.00276191957890963,0.00814948478326863
0.999999425090425,0.883376002611389,0.445202852708806,0.525111057041155
7.45213104122798E-13,0.00434062389173445,0.000287146255053452,0.00144376128130223
5.74229216474114E-15,0.00625869258730531,4.75521771310805E-07,1.64055011102228E-05
7.97793337489555E-16,0.00367255109744356,0.0014836331921435,0.00524977898758469
6.90082551701836E-14,0.000706687067294635,0.00390939304523892,0.00930165931453398
5.82492471319308E-13,0.00110232806895098,0.014676348502268,0.0281296679626804
1.40186439593309E-13,0.00122619031760643,0.0685267626069337,0.107462423179055
8.51556511102018E-14,0.00383299713490772,0.000125547747251957,0.00082502805337
1.30098334781025E-13,0.00420640026765688,0.000186007799993091,0.00106954484996027
2.00058131860631E-12,6.61674239453172E-05,0.00335952640633762,0.00891566623220368
1.28384358057609E-14,0.00746192578832177,9.56063610972551E-07,2.19894630523687E-05
